project,p_freedom_iss,p_respect_iss,p_equity_iss,p_broad_iss,p_power_iss,p_enviro_iss,p_in_all,p_out_a0_1,p_out_a2_3,p_out_a4_8,p_out_a9up,month
daostack,0,0,0,0,0,0,.2380952380952381,.6,.1666666666666667,0,.1428571428571428,2020m3
daostack,0,0,0,0,0,0,.3636363636363636,.5,.3333333333333333,0,0,2020m4
daostack,0,0,0,0,.0042372881355932,0,.1,.5,0,.25,.1428571428571428,2020m5
daostack,.0055555555555556,0,0,0,0,0,.25,.8,.5,0,0,2020m6
daostack,0,0,0,0,0,0,.0909090909090909,0,0,.3333333333333333,0,2020m7
daostack,0,0,0,0,0,0,.2,.6666666666666666,0,0,.2,2020m8
daostack,0,0,0,0,0,0,.0909090909090909,0,0,.5,0,2020m9
daostack,0,0,0,0,0,0,.1538461538461539,.5,,0,0,2020m10
daostack,.0085470085470085,0,0,0,0,0,.2727272727272727,0,,0,.2,2020m11
daostack,0,0,0,0,0,0,0,,0,0,0,2020m12
daostack,0,0,0,0,0,0,.3,.6666666666666666,1,0,.25,2021m1
daostack,0,0,0,0,0,0,.0909090909090909,0,1,0,.4285714285714285,2021m2
daostack,0,0,0,0,0,0,.25,.5,,,.6,2021m3
daostack,0,0,0,0,0,0,0,,,,.5,2021m4
daostack,,,,,,,0,,,,0,2021m5
daostack,0,0,0,0,0,0,0,,,,0,2021m6
daostack,0,0,0,0,0,0,.6666666666666666,1,,,0,2021m8
daostack,,,,,,,0,,,,1,2021m9
daostack,0,0,0,0,0,0,1,1,,,,2021m11
daostack,0,0,0,0,0,0,.5,1,,,1,2021m12
datproject,0,0,0,0,0,0,.5238095238095238,.6363636363636364,0,,0,2016m1
datproject,0,0,0,0,0,0,.3928571428571428,.7272727272727273,.5714285714285714,0,0,2016m2
datproject,0,0,0,0,0,0,.4705882352941176,.75,.5,,0,2016m3
datproject,0,0,0,0,0,0,0,,.6666666666666666,,0,2016m4
datproject,0,0,0,0,0,0,.3333333333333333,.3333333333333333,0,,0,2016m5
datproject,.0063694267515924,0,.0063694267515924,.0063694267515924,.0063694267515924,.0063694267515924,.2,.4,0,.5,0,2016m6
datproject,0,0,0,0,0,0,.1176470588235294,1,.3333333333333333,.3333333333333333,0,2016m7
datproject,0,0,0,0,0,0,.4,.5,0,0,0,2016m8
datproject,0,0,0,0,0,0,.2352941176470588,.5,0,0,0,2016m9
datproject,0,0,0,0,0,0,.3846153846153846,.5,0,.2857142857142857,0,2016m10
datproject,0,0,0,0,0,0,.15,.3333333333333333,.4,0,0,2016m11
datproject,0,0,0,0,0,0,.3636363636363636,.75,0,.2,0,2016m12
datproject,0,0,0,0,0,0,.4,.7,1,0,0,2017m1
datproject,0,0,.0036231884057971,0,0,0,.4333333333333333,.6923076923076923,1,.4,0,2017m2
datproject,0,0,0,0,0,0,.375,.6666666666666666,1,0,.1,2017m3
datproject,0,0,0,0,.0121951219512195,0,.2222222222222222,.25,0,0,0,2017m4
datproject,0,0,0,0,0,0,.3333333333333333,1,0,0,0,2017m5
datproject,0,0,0,0,0,0,.3333333333333333,.6666666666666666,0,0,0,2017m6
datproject,.0428571428571429,.0428571428571429,0,0,0,.0142857142857143,.4137931034482759,.4166666666666667,.5,.2,0,2017m7
datproject,0,.0166666666666667,0,0,0,0,.2903225806451613,.5555555555555556,0,.25,.2,2017m8
datproject,0,0,0,0,0,0,.4761904761904762,.8,0,,0,2017m9
datproject,.02,0,0,0,0,0,.4545454545454545,.6666666666666666,.3333333333333333,0,0,2017m10
datproject,0,0,0,0,0,0,.5,.5833333333333334,0,0,0,2017m11
datproject,0,.0555555555555556,0,0,0,0,.4545454545454545,.8,.3333333333333333,.25,0,2017m12
datproject,.0126582278481013,0,0,0,0,0,.375,.6666666666666666,0,0,0,2018m1
datproject,0,0,0,0,0,0,.3928571428571428,.4545454545454545,0,0,0,2018m2
datproject,0,0,0,0,0,0,.4545454545454545,.8,.5,.2,0,2018m3
datproject,0,0,0,0,0,0,.3684210526315789,.6428571428571429,.2,0,0,2018m4
datproject,0,.032258064516129,.032258064516129,.032258064516129,0,0,.3214285714285715,.6666666666666666,0,0,0,2018m5
datproject,0,0,0,0,0,0,.391304347826087,.4444444444444444,0,.25,0,2018m6
datproject,0,0,0,0,0,0,.4285714285714285,.6666666666666666,1,.2,0,2018m7
datproject,0,0,0,0,0,0,.4782608695652174,.8181818181818182,1,0,0,2018m8
datproject,0,0,0,0,0,0,.4285714285714285,.6666666666666666,.5,0,0,2018m9
datproject,0,0,0,0,0,0,.3125,.6,.5,0,0,2018m10
datproject,0,0,0,0,0,0,.2962962962962963,.5,.5,0,0,2018m11
datproject,0,0,0,0,0,0,.3793103448275862,.6363636363636364,.4285714285714285,0,0,2018m12
datproject,0,0,0,0,0,0,.3703703703703703,.7,.3333333333333333,1,.25,2019m1
datproject,0,0,0,.024390243902439,0,0,.4782608695652174,.8181818181818182,0,0,0,2019m2
datproject,0,0,0,0,0,0,.4411764705882353,.6666666666666666,0,0,0,2019m3
datproject,.0161290322580645,0,0,0,0,0,.2972972972972973,.8181818181818182,.25,.3333333333333333,.0909090909090909,2019m4
datproject,0,.0181818181818182,0,0,0,0,.3255813953488372,.7857142857142857,.4166666666666667,.25,0,2019m5
datproject,0,0,0,0,0,0,.3823529411764706,.9230769230769231,.5,.3333333333333333,.125,2019m6
datproject,0,0,0,0,0,0,.4516129032258064,.8571428571428571,0,0,0,2019m7
datproject,0,0,0,0,0,0,.375,.75,.5,.1666666666666667,.1111111111111111,2019m8
datproject,0,0,0,0,0,0,.3157894736842105,.6666666666666666,,0,0,2019m9
datproject,0,0,0,0,0,0,.3703703703703703,.6,.5,.1666666666666667,0,2019m10
datproject,0,0,0,0,0,0,.2857142857142857,.5,.3333333333333333,.5,0,2019m11
datproject,0,0,0,0,0,0,.1052631578947368,1,0,0,0,2019m12
datproject,0,0,0,0,0,0,.3478260869565217,.75,0,0,0,2020m1
datproject,0,0,0,0,0,0,.25,.8571428571428571,.6666666666666666,.25,0,2020m2
datproject,0,0,0,0,0,0,.325,.6923076923076923,.8,.1428571428571428,.25,2020m3
datproject,0,0,0,0,0,0,.2941176470588235,.9,.5,.3333333333333333,.1111111111111111,2020m4
datproject,0,0,0,0,0,0,.3870967741935484,.9166666666666666,1,.4,.2,2020m5
datproject,0,.05,0,0,0,0,.25,.75,1,0,0,2020m6
datproject,0,0,0,0,0,0,.3846153846153846,1,1,,.2857142857142857,2020m7
datproject,0,0,0,0,0,0,.2307692307692308,1,1,0,.4,2020m8
datproject,0,0,0,0,0,0,.5384615384615384,.8571428571428571,,1,0,2020m9
datproject,0,0,0,0,0,0,.5,.6666666666666666,,,0,2020m10
datproject,0,0,0,0,0,0,.2352941176470588,.75,1,.5,.125,2020m11
datproject,0,0,0,0,0,0,.4444444444444444,.75,.3333333333333333,,0,2020m12
datproject,0,0,0,0,0,0,.0833333333333333,0,.5,,.5714285714285714,2021m1
datproject,0,0,0,0,0,0,0,,0,,0,2021m2
datproject,0,0,0,0,0,0,.6,1,,1,0,2021m3
datproject,0,0,0,0,0,0,.4,1,,1,0,2021m4
datproject,0,0,0,0,0,0,.1666666666666667,1,,,.5,2021m5
datproject,0,0,0,0,0,0,.5,1,,,0,2021m6
datproject,0,0,0,0,0,0,1,.5,,,,2021m7
datproject,0,0,0,0,0,0,.3333333333333333,1,,,0,2021m8
datproject,0,0,0,0,0,0,.5,1,1,,0,2021m9
datproject,0,0,0,0,0,0,1,1,,,,2021m10
datproject,0,0,0,0,0,0,0,,,1,0,2021m11
datproject,0,0,0,0,0,0,.3333333333333333,1,,,0,2021m12
decentralized-identity,0,0,0,0,0,0,1,0,,,,2016m11
decentralized-identity,0,0,0,0,0,0,.5,1,,,,2016m12
decentralized-identity,0,0,0,0,0,0,.5,1,0,,,2017m1
decentralized-identity,0,0,0,0,0,0,.5,1,0,,,2017m2
decentralized-identity,0,0,0,0,0,0,.75,1,,0,,2017m3
decentralized-identity,,,,,,,0,,,0,,2017m4
decentralized-identity,0,0,0,0,0,0,0,,,0,,2017m5
decentralized-identity,0,0,0,0,0,0,.75,0,,0,,2017m6
decentralized-identity,0,0,0,0,0,0,.4,0,,0,,2017m7
decentralized-identity,0,0,0,0,0,0,.6,0,,,0,2017m8
decentralized-identity,,,,,,,0,,,,0,2017m9
decentralized-identity,0,0,0,0,0,0,.2857142857142857,.5,0,,0,2017m10
decentralized-identity,0,0,0,0,0,0,.5,0,0,,0,2017m11
decentralized-identity,0,0,0,0,0,0,.3333333333333333,0,,0,0,2017m12
decentralized-identity,0,0,0,0,0,0,0,,,0,0,2018m1
decentralized-identity,0,0,0,0,0,0,.25,0,,0,0,2018m2
decentralized-identity,0,0,0,0,0,0,.4545454545454545,.6,0,.5,0,2018m3
decentralized-identity,0,0,0,0,0,0,.5454545454545454,.5,0,0,0,2018m4
decentralized-identity,0,0,0,0,0,0,.7142857142857143,.2,,,0,2018m5
decentralized-identity,0,0,0,0,0,0,.4,.25,0,,0,2018m6
decentralized-identity,0,0,0,0,0,0,.3636363636363636,.25,0,0,0,2018m7
decentralized-identity,0,0,0,0,0,0,.3636363636363636,.75,0,0,0,2018m8
decentralized-identity,0,0,0,0,0,0,.3333333333333333,.25,0,0,0,2018m9
decentralized-identity,0,0,0,0,0,0,.4285714285714285,.2222222222222222,0,0,0,2018m10
decentralized-identity,0,0,0,0,0,0,.3,.5,.25,.25,0,2018m11
decentralized-identity,0,0,0,0,0,0,.35,.4285714285714285,0,0,0,2018m12
decentralized-identity,0,0,0,0,0,0,.1428571428571428,.3333333333333333,.3333333333333333,0,0,2019m1
decentralized-identity,0,0,0,0,0,0,.3333333333333333,.4285714285714285,0,0,0,2019m2
decentralized-identity,0,0,0,0,0,0,.2272727272727273,.6,0,0,0,2019m3
decentralized-identity,0,0,0,0,0,0,.32,.125,.2,.3333333333333333,0,2019m4
decentralized-identity,0,0,0,0,0,0,.3846153846153846,.4,0,.1666666666666667,0,2019m5
decentralized-identity,0,0,0,0,0,0,.3529411764705883,.4166666666666667,.2857142857142857,0,0,2019m6
decentralized-identity,0,0,0,0,.0123456790123457,0,.1842105263157895,.1428571428571428,.3333333333333333,0,0,2019m7
decentralized-identity,.0078125,0,0,0,0,0,.275,.1818181818181818,.1428571428571428,0,0,2019m8
decentralized-identity,0,0,0,0,0,0,.3255813953488372,.4285714285714285,.3333333333333333,.1111111111111111,0,2019m9
decentralized-identity,0,0,0,0,0,0,.375,.6,0,0,.1666666666666667,2019m10
decentralized-identity,.0147058823529412,0,0,0,0,0,.2162162162162162,.5,0,0,.3333333333333333,2019m11
decentralized-identity,.0138888888888889,0,0,0,0,0,.3214285714285715,.4444444444444444,.25,0,0,2019m12
decentralized-identity,0,0,0,0,0,0,.3181818181818182,.6428571428571429,0,.1428571428571428,0,2020m1
decentralized-identity,.0091743119266055,0,0,0,0,0,.2608695652173913,0,.2857142857142857,0,0,2020m2
decentralized-identity,0,0,0,0,.0124223602484472,0,.25,.2,0,.2222222222222222,0,2020m3
decentralized-identity,.0039840637450199,0,0,0,0,0,.293103448275862,.4705882352941176,.2,0,.0909090909090909,2020m4
decentralized-identity,0,0,.0045871559633028,.0045871559633028,0,0,.3225806451612903,.25,.1111111111111111,.2142857142857143,0,2020m5
decentralized-identity,.0046296296296296,0,0,.0092592592592593,0,0,.2027027027027027,.4,.1818181818181818,.0833333333333333,0,2020m6
decentralized-identity,0,0,0,0,0,0,.2328767123287671,.5294117647058824,.1875,0,0,2020m7
decentralized-identity,0,0,0,0,0,0,.2580645161290323,.25,.25,.0666666666666667,0,2020m8
decentralized-identity,0,0,0,0,0,0,.2461538461538462,.25,.25,0,0,2020m9
decentralized-identity,0,0,0,0,0,0,.2328767123287671,.5294117647058824,.3333333333333333,.1333333333333333,0,2020m10
decentralized-identity,0,0,0,0,0,0,.2285714285714286,.625,.2857142857142857,0,0,2020m11
decentralized-identity,0,0,0,0,0,0,.1587301587301587,.4,0,0,.0416666666666667,2020m12
decentralized-identity,0,0,0,0,0,0,.2121212121212121,.2857142857142857,0,.1428571428571428,0,2021m1
decentralized-identity,.007843137254902,0,0,0,.003921568627451,0,.1341463414634146,.4545454545454545,.1666666666666667,.2307692307692308,.0689655172413793,2021m2
decentralized-identity,0,.0045454545454545,0,0,0,0,.2207792207792208,.7058823529411765,.1666666666666667,0,.037037037037037,2021m3
decentralized-identity,0,0,0,0,0,0,.2638888888888889,.5789473684210527,.3636363636363636,.1538461538461539,0,2021m4
decentralized-identity,0,.0059171597633136,0,0,0,0,.189873417721519,.8666666666666667,.75,.3,.0333333333333333,2021m5
decentralized-identity,.0053191489361702,.0053191489361702,.0053191489361702,0,0,0,.2419354838709677,.6,.1666666666666667,.1538461538461539,.04,2021m6
decentralized-identity,.0222222222222222,0,0,0,.0074074074074074,0,.1940298507462687,.7692307692307693,.3,.3846153846153846,.04,2021m7
decentralized-identity,.0188679245283019,0,0,0,0,0,.2063492063492063,.6153846153846154,.4,0,.1111111111111111,2021m8
decentralized-identity,0,0,0,0,0,0,.1132075471698113,.1666666666666667,.1,.125,.0384615384615385,2021m9
decentralized-identity,0,0,0,0,0,0,.1694915254237288,.7,.3333333333333333,.2222222222222222,.0454545454545455,2021m10
decentralized-identity,0,0,0,0,0,0,.2307692307692308,.8333333333333334,.4,.125,.0869565217391304,2021m11
decentralized-identity,0,0,0,0,0,0,.1851851851851852,.4,.25,.1111111111111111,0,2021m12
dominictarr,0,0,0,0,0,0,.5,1,,,0,2016m1
dominictarr,0,0,0,0,0,0,.5,1,,,0,2017m4
dominictarr,0,0,0,0,0,0,.6666666666666666,.5,,,0,2018m1
dominictarr,,,,,,,0,,,,0,2018m2
dominictarr,0,0,0,0,0,0,1,1,,,,2018m12
dominictarr,0,0,0,0,0,0,.5,1,,,1,2019m10
dominictarr,0,0,0,0,0,0,1,1,,,,2021m12
holochain,,,,,,,1,0,,,,2016m12
holochain,0,0,0,0,0,0,.75,.3333333333333333,,,,2017m1
holochain,0,0,0,0,0,0,.25,0,0,,,2017m2
holochain,0,0,0,0,0,0,.75,.5,0,,,2017m3
holochain,0,0,0,0,0,0,.125,1,0,0,,2017m4
holochain,0,0,0,0,0,0,.125,0,.25,.3333333333333333,,2017m5
holochain,0,0,0,0,0,0,.4545454545454545,0,0,0,,2017m6
holochain,0,0,0,0,0,0,.2307692307692308,0,,0,,2017m7
holochain,0,0,0,0,0,0,.1818181818181818,.5,.2,0,,2017m8
holochain,0,0,0,0,0,0,0,,0,0,0,2017m9
holochain,0,0,0,0,0,0,.3333333333333333,0,0,.25,0,2017m10
holochain,.0066225165562914,0,.0066225165562914,0,.0066225165562914,0,.4117647058823529,.4285714285714285,0,0,0,2017m11
holochain,0,0,0,0,0,0,.1875,.3333333333333333,0,0,.3333333333333333,2017m12
holochain,0,0,0,0,0,0,.6190476190476191,.6923076923076923,0,0,0,2018m1
holochain,.0089285714285714,0,0,0,0,0,.2608695652173913,.6666666666666666,0,0,0,2018m2
holochain,0,0,0,0,0,0,.36,.5555555555555556,.2,0,0,2018m3
holochain,0,0,0,0,0,0,.4166666666666667,.6,0,0,0,2018m4
holochain,0,0,0,0,0,0,.4333333333333333,.3846153846153846,.2,0,0,2018m5
holochain,0,0,0,0,0,0,.3548387096774194,.5454545454545454,.1428571428571428,0,0,2018m6
holochain,0,0,0,0,0,0,.28125,.3333333333333333,.2,.1111111111111111,0,2018m7
holochain,0,0,0,0,0,0,.3142857142857143,.5454545454545454,.1666666666666667,.1111111111111111,.2,2018m8
holochain,0,0,0,0,0,0,.3611111111111111,.5384615384615384,0,.1111111111111111,0,2018m9
holochain,0,0,0,0,0,0,.2571428571428571,.5555555555555556,0,.1111111111111111,.1666666666666667,2018m10
holochain,0,0,0,0,0,0,.4285714285714285,.7333333333333333,.5,0,0,2018m11
holochain,.0068965517241379,0,0,0,0,0,.2173913043478261,.8,0,0,0,2018m12
holochain,.0059880239520958,.0059880239520958,0,0,0,0,.3235294117647059,.7272727272727273,0,0,0,2019m1
holochain,.0100502512562814,0,0,0,0,0,.3541666666666667,.7058823529411765,.4,.1428571428571428,0,2019m2
holochain,.005524861878453,0,0,0,0,0,.3333333333333333,.1818181818181818,0,0,0,2019m3
holochain,.0038759689922481,0,0,0,0,0,.2619047619047619,.7272727272727273,.1428571428571428,0,.0909090909090909,2019m4
holochain,0,0,0,0,0,0,.15,.5,.1111111111111111,.1111111111111111,.0833333333333333,2019m5
holochain,0,0,0,.0047846889952153,0,0,.1071428571428571,0,.1428571428571428,0,0,2019m6
holochain,0,.0042553191489362,0,0,0,0,.2790697674418605,.4166666666666667,0,.25,0,2019m7
holochain,0,0,0,0,0,0,.0789473684210526,.3333333333333333,.1666666666666667,.1428571428571428,0,2019m8
holochain,0,0,0,0,0,0,.1666666666666667,1,.2,0,.0833333333333333,2019m9
holochain,0,.0028089887640449,0,0,0,0,.21875,.2857142857142857,.5,0,0,2019m10
holochain,0,0,.0052356020942408,0,0,0,.2647058823529412,.6666666666666666,,.1428571428571428,0,2019m11
holochain,0,0,0,0,0,0,.2272727272727273,.7,.2,.3333333333333333,.0588235294117647,2019m12
holochain,0,0,0,0,0,0,.175,.8571428571428571,.3333333333333333,0,0,2020m1
holochain,.0082644628099174,0,0,0,0,0,.2439024390243902,.7,.6666666666666666,0,.1875,2020m2
holochain,0,0,0,0,0,0,.1724137931034483,.2,.5,.3333333333333333,0,2020m3
holochain,0,0,0,0,0,0,.0740740740740741,.5,.6,0,.0714285714285714,2020m4
holochain,0,0,0,0,0,0,.08,1,.5,0,.0714285714285714,2020m5
holochain,0,0,0,0,0,0,.2380952380952381,1,.5,0,0,2020m6
holochain,0,0,0,0,0,0,0,,,,0,2020m7
holochain,0,0,0,0,0,0,.1428571428571428,1,0,0,0,2020m8
holochain,0,0,0,0,0,0,.2105263157894737,.5,0,0,0,2020m9
holochain,0,0,0,0,0,0,.1739130434782609,.25,0,0,.0769230769230769,2020m10
holochain,0,0,0,0,0,0,.1071428571428571,.3333333333333333,.6,.3333333333333333,0,2020m11
holochain,0,.0087719298245614,0,0,0,0,.1304347826086956,.6666666666666666,0,0,0,2020m12
holochain,0,0,0,0,0,0,.0740740740740741,1,.3333333333333333,0,0,2021m1
holochain,0,0,0,0,0,0,.0967741935483871,1,.5,.5,0,2021m2
holochain,0,0,0,0,0,0,.1481481481481481,.5,,.2,.0555555555555556,2021m3
holochain,0,0,0,0,0,0,.21875,.5714285714285714,.5,0,0,2021m4
holochain,0,0,0,0,0,0,.2647058823529412,.6666666666666666,,.25,0,2021m5
holochain,0,0,0,0,0,0,0,,1,0,0,2021m6
holochain,0,0,0,0,0,0,.16,.5,0,0,.0526315789473684,2021m7
holochain,0,0,0,0,0,0,.1304347826086956,.6666666666666666,,0,0,2021m8
holochain,0,0,0,0,0,0,.1739130434782609,1,.5,0,0,2021m9
holochain,0,0,0,0,0,0,.1071428571428571,.6666666666666666,,.6666666666666666,.1363636363636364,2021m10
holochain,0,0,0,0,0,0,.2083333333333333,1,,,.0588235294117647,2021m11
holochain,0,0,0,0,0,0,.0454545454545455,1,.2,0,0,2021m12
hypercore-protocol,0,0,0,0,0,0,.375,0,0,,,2016m1
hypercore-protocol,0,0,0,0,0,0,0,,0,,,2016m2
hypercore-protocol,0,0,0,0,0,0,.1666666666666667,0,0,0,,2016m3
hypercore-protocol,0,0,0,0,0,0,.75,.3333333333333333,,0,,2016m4
hypercore-protocol,0,0,0,0,0,0,.3333333333333333,0,0,0,,2016m5
hypercore-protocol,0,0,0,0,0,0,.6470588235294118,.4545454545454545,0,0,,2016m6
hypercore-protocol,0,0,0,0,0,0,0,,0,.2,,2016m7
hypercore-protocol,0,0,0,0,0,0,0,,0,0,0,2016m8
hypercore-protocol,0,0,0,0,0,0,0,,0,0,0,2016m9
hypercore-protocol,0,0,0,0,0,0,.2222222222222222,.5,0,0,0,2016m10
hypercore-protocol,0,0,0,0,0,0,.2,0,,0,0,2016m11
hypercore-protocol,0,0,0,0,0,0,.125,0,,0,0,2016m12
hypercore-protocol,0,0,0,0,0,0,.2,.5,,0,0,2017m1
hypercore-protocol,0,0,0,0,0,0,0,,,.5,0,2017m2
hypercore-protocol,0,0,0,0,0,0,.2,1,1,,0,2017m3
hypercore-protocol,0,0,0,0,0,0,.1428571428571428,1,0,,0,2017m4
hypercore-protocol,0,0,0,0,0,0,.3076923076923077,.75,.5,0,0,2017m5
hypercore-protocol,0,0,0,0,0,0,.2857142857142857,0,,0,0,2017m6
hypercore-protocol,0,0,0,0,0,0,.4,.25,,,0,2017m7
hypercore-protocol,0,0,0,0,0,0,.4,.25,0,,0,2017m8
hypercore-protocol,0,0,0,0,.2,0,.375,.6666666666666666,0,0,0,2017m9
hypercore-protocol,0,0,0,0,0,0,.125,0,0,,0,2017m10
hypercore-protocol,0,0,0,0,0,0,.2857142857142857,1,0,,0,2017m11
hypercore-protocol,0,0,0,0,0,0,.375,.3333333333333333,0,0,0,2017m12
hypercore-protocol,0,0,0,0,0,0,.25,.5,1,0,0,2018m1
hypercore-protocol,0,0,0,0,0,0,.4166666666666667,.8,.5,0,0,2018m2
hypercore-protocol,0,0,0,0,0,0,.4166666666666667,.6,.5,,0,2018m3
hypercore-protocol,0,0,0,0,0,0,.4166666666666667,.2,,0,0,2018m4
hypercore-protocol,0,.0909090909090909,0,0,0,0,.4166666666666667,.8,0,.5,0,2018m5
hypercore-protocol,0,0,0,0,0,0,.3,0,0,0,0,2018m6
hypercore-protocol,0,0,0,0,0,0,.2,.5,,0,0,2018m7
hypercore-protocol,0,0,0,0,0,0,.4,1,0,0,0,2018m8
hypercore-protocol,0,0,0,0,0,0,.2,1,0,0,0,2018m9
hypercore-protocol,0,0,0,0,0,0,.4545454545454545,.6,0,,0,2018m10
hypercore-protocol,0,0,0,0,0,0,0,,0,0,0,2018m11
hypercore-protocol,0,0,0,0,0,0,.3636363636363636,.75,0,0,0,2018m12
hypercore-protocol,0,0,0,0,0,0,.1428571428571428,.5,.3333333333333333,0,0,2019m1
hypercore-protocol,0,0,0,0,0,0,.0833333333333333,1,0,0,0,2019m2
hypercore-protocol,0,0,0,0,0,0,.3636363636363636,.5,0,0,0,2019m3
hypercore-protocol,0,0,0,0,0,0,.2222222222222222,.5,.5,0,.3333333333333333,2019m4
hypercore-protocol,0,0,0,0,0,0,.1428571428571428,0,1,0,0,2019m5
hypercore-protocol,0,0,0,0,0,0,.2857142857142857,.5,1,0,0,2019m6
hypercore-protocol,0,0,0,0,0,0,.25,.75,,0,0,2019m7
hypercore-protocol,0,0,0,0,0,0,.1428571428571428,.5,.5,.25,0,2019m8
hypercore-protocol,0,0,0,0,0,0,.1666666666666667,1,0,0,0,2019m9
hypercore-protocol,0,0,0,0,0,0,.3333333333333333,.3333333333333333,0,0,0,2019m10
hypercore-protocol,0,0,0,0,0,0,.25,0,,0,.1666666666666667,2019m11
hypercore-protocol,0,0,0,0,0,0,.4166666666666667,.6,.5,,0,2019m12
hypercore-protocol,0,0,0,0,0,0,.2222222222222222,.75,.5,.5,0,2020m1
hypercore-protocol,0,0,0,0,0,0,.2352941176470588,.5,0,.5,0,2020m2
hypercore-protocol,0,0,0,0,0,0,.1666666666666667,0,,,0,2020m3
hypercore-protocol,0,0,0,0,0,0,.2631578947368421,.8,.25,,0,2020m4
hypercore-protocol,0,.0408163265306122,0,0,0,0,.5581395348837209,.7916666666666666,.4,0,.2222222222222222,2020m5
hypercore-protocol,0,0,0,0,0,0,.3870967741935484,.6666666666666666,.1666666666666667,.3333333333333333,0,2020m6
hypercore-protocol,0,0,0,0,0,0,.2666666666666667,.75,0,0,0,2020m7
hypercore-protocol,0,0,0,0,0,0,.1428571428571428,1,0,,0,2020m8
hypercore-protocol,0,0,0,0,0,0,.2666666666666667,.75,0,1,0,2020m9
hypercore-protocol,0,0,0,0,0,0,.2857142857142857,1,.5,.5,.2,2020m10
hypercore-protocol,0,0,0,0,0,0,.3333333333333333,1,1,,0,2020m11
hypercore-protocol,0,0,0,0,0,0,.5217391304347826,.8333333333333334,0,1,.1666666666666667,2020m12
hypercore-protocol,0,0,0,0,0,0,.6190476190476191,.8461538461538461,1,1,0,2021m1
hypercore-protocol,0,0,0,0,0,0,.3846153846153846,.6,,.5,0,2021m2
hypercore-protocol,0,0,0,0,0,0,.4285714285714285,.6666666666666666,.5,1,0,2021m3
hypercore-protocol,0,0,0,0,0,0,.4166666666666667,.6,,,0,2021m4
hypercore-protocol,0,0,0,0,0,0,0,,1,,0,2021m5
hypercore-protocol,0,0,0,0,0,0,.4444444444444444,.75,1,1,0,2021m6
hypercore-protocol,0,0,0,0,0,0,.3,1,0,1,.2,2021m7
hypercore-protocol,0,0,0,0,0,0,.5555555555555556,.8,,,0,2021m8
hypercore-protocol,0,0,0,0,0,0,.4,1,0,,0,2021m9
hypercore-protocol,0,0,0,0,0,0,.1428571428571428,0,,1,.3333333333333333,2021m10
hypercore-protocol,0,0,0,0,0,0,.125,1,1,,0,2021m11
hypercore-protocol,0,0,0,0,0,0,.375,1,1,0,0,2021m12
hyperledger,0,0,0,0,0,0,.6,.3333333333333333,,0,,2016m1
hyperledger,0,0,0,0,0,0,.88,.6363636363636364,,0,,2016m2
hyperledger,0,0,0,0,0,0,.55,.2727272727272727,0,0,,2016m3
hyperledger,0,0,0,0,0,0,.5172413793103449,.6,.2,0,0,2016m4
hyperledger,0,0,0,0,0,0,.3125,0,0,0,0,2016m5
hyperledger,0,0,0,0,0,0,.375,.4166666666666667,0,0,0,2016m6
hyperledger,0,0,0,0,0,0,.2068965517241379,.5,0,0,0,2016m7
hyperledger,0,0,0,0,0,0,.2,.3333333333333333,.1,0,0,2016m8
hyperledger,0,0,0,0,0,0,.3953488372093023,.2941176470588235,0,0,0,2016m9
hyperledger,0,0,0,.012987012987013,0,0,.4666666666666667,.3571428571428572,0,0,0,2016m10
hyperledger,0,0,0,0,0,0,.3220338983050847,.7368421052631579,.1111111111111111,.0625,.2,2016m11
hyperledger,0,.0161290322580645,0,0,0,0,.3333333333333333,.5,0,0,0,2016m12
hyperledger,0,0,0,0,0,0,.3066666666666666,.4347826086956522,.1333333333333333,.0625,0,2017m1
hyperledger,0,0,0,0,0,0,.2771084337349398,.5652173913043478,.2666666666666667,0,0,2017m2
hyperledger,0,0,0,0,0,0,.4044943820224719,.4444444444444444,.1428571428571428,0,0,2017m3
hyperledger,0,0,0,0,0,0,.2758620689655172,.4166666666666667,.0555555555555556,0,.0625,2017m4
hyperledger,0,0,0,0,0,0,.2210526315789474,.6190476190476191,.125,.1428571428571428,0,2017m5
hyperledger,0,0,0,0,0,0,.2978723404255319,.4285714285714285,.1428571428571428,0,.0625,2017m6
hyperledger,0,0,0,0,0,0,.2526315789473684,.5833333333333334,.2142857142857143,.0434782608695652,0,2017m7
hyperledger,0,0,0,0,0,0,.28,.3928571428571428,.3333333333333333,.0333333333333333,.0434782608695652,2017m8
hyperledger,0,0,0,0,0,0,.3009708737864077,.5161290322580645,.0714285714285714,.1111111111111111,.0454545454545455,2017m9
hyperledger,0,0,0,0,0,0,.2436974789915966,.4827586206896552,0,.0740740740740741,0,2017m10
hyperledger,0,0,0,0,0,0,.2352941176470588,.6666666666666666,.0666666666666667,0,.0333333333333333,2017m11
hyperledger,0,0,0,0,.003003003003003,0,.2962962962962963,.5,.0666666666666667,.04,0,2017m12
hyperledger,0,0,0,0,0,0,.264,.5151515151515151,0,0,.027027027027027,2018m1
hyperledger,0,0,0,0,0,0,.2279411764705882,.5483870967741935,.1333333333333333,.0333333333333333,.0227272727272727,2018m2
hyperledger,0,0,0,0,0,0,.3475609756097561,.456140350877193,.2142857142857143,0,.0212765957446809,2018m3
